Unique Product Identifier (UPC or SKU),Manufacturer,Brand Name,Product Name,Category,Flavor,Date Added to Directory
100903060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 60ml 3mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100906060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 60ml 6mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100912060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 60ml 12mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100918060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 60ml 18mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100615120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Queen Cake 120ml 1.5mg,E-liquid,Sweet Cream & Pineapple,05/29/2025
810132652103,Breeze Smoke LLC,Breeze Smoke,Breeze Smoke Disposable Pod Ends Tobacco,Disposable,Tobacco,05/13/2025
850037435494,VDX Distro Inc.,Four Seasons,Menthol 60ml 6mg,E-liquid,Menthol,11/04/2025
850037435500,VDX Distro Inc.,Four Seasons,Menthol 60ml 12mg,E-liquid,Menthol,11/04/2025
850037435517,VDX Distro Inc.,Four Seasons,Menthol 60ml 18mg,E-liquid,Menthol,11/04/2025
850037435432,VDX Distro Inc.,Four Seasons,Menthol Tobacco 60ml 3mg,E-liquid,"Menthol, Tobacco",11/04/2025
850037435449,VDX Distro Inc.,Four Seasons,Menthol Tobacco 60ml 6mg,E-liquid,"Menthol, Tobacco",11/04/2025
850037435456,VDX Distro Inc.,Four Seasons,Menthol Tobacco 60ml 12mg,E-liquid,"Menthol, Tobacco",11/04/2025
850037435463,VDX Distro Inc.,Four Seasons,Menthol Tobacco 60ml 18mg,E-liquid,"Menthol, Tobacco",11/04/2025
850011260586,VDX Distro Inc.,Four Seasons,Menthol Tobacco Salt 30ml 30mg,E-liquid,"Menthol, Tobacco",11/04/2025
850011260593,VDX Distro Inc.,Four Seasons,Menthol Tobacco Salt 30ml 50mg,E-liquid,"Menthol, Tobacco",11/04/2025
850037435531,VDX Distro Inc.,Four Seasons,Ry4 Tobacco 60ml 3mg,E-liquid,Tobacco,11/04/2025
850037435548,VDX Distro Inc.,Four Seasons,Ry4 Tobacco 60ml 6mg,E-liquid,Tobacco,11/04/2025
850037435555,VDX Distro Inc.,Four Seasons,Ry4 Tobacco 60ml 12mg,E-liquid,Caramelized Tobacco,11/04/2025
850037435562,VDX Distro Inc.,Four Seasons,Ry4 Tobacco 60ml 18mg,E-liquid,Caramelized Tobacco,11/04/2025
850011260500,VDX Distro Inc.,Four Seasons,Ry4 Tobacco Salt 30ml 30mg,E-liquid,Caramelized Tobacco,11/04/2025
850011260517,VDX Distro Inc.,Four Seasons,Ry4 Tobacco Salt 30ml 50mg,E-liquid,Caramelized Tobacco,11/04/2025
850037435586,VDX Distro Inc.,Four Seasons,Turkish Tobacco 60ml 3mg,E-liquid,Latakia Tobacco,11/04/2025
850037435593,VDX Distro Inc.,Four Seasons,Turkish Tobacco 60ml 6mg,E-liquid,Latakia Tobacco,11/04/2025
850037435609,VDX Distro Inc.,Four Seasons,Turkish Tobacco 60ml 12mg,E-liquid,Latakia Tobacco,11/04/2025
850037435616,VDX Distro Inc.,Four Seasons,Turkish Tobacco 60ml 18mg,E-liquid,Latakia Tobacco,11/04/2025
850022314872,VDX Distro Inc.,Four Seasons,Virginia Tobacco 60ml 12mg,E-liquid,Virginia Tobacco,11/04/2025
810687014838,"NJOY, LLC",Njoy,Njoy Ace Pods Classic Tobacco 2.4% 2ct,E-liquid Pod,Classic Tobacco,06/16/2026
810687014913,"NJOY, LLC",Njoy,Njoy Ace Pods Classic Tobacco 5% 2ct,E-liquid Pod,Classic Tobacco,06/16/2026
819979012200,"NJOY, LLC",Njoy,Njoy Ace Pod Classic Tobacco 5% 1ct,E-liquid Pod,Classic Tobacco,06/16/2026
819979011029,"NJOY, LLC",Njoy,Njoy Ace Pods Rich Tobacco 5% 2ct,E-liquid Pod,Rich Tobacco,06/16/2026
819979012675,"NJOY, LLC",Njoy,All-in-one Kit Device + Classic Tobacco 5% 2-pod,E-liquid Pod,Classic Tobacco,06/16/2026
819979012651,"NJOY, LLC",Njoy,All-in-one Kit Device + Classic Tobacco 5% 1-pod,E-liquid Pod,Classic Tobacco,06/16/2026
819979012699,"NJOY, LLC",Njoy,All-in-one Kit Device + Menthol 5% 2-pod,E-liquid Pod,Menthol,06/16/2026
819979012637,"NJOY, LLC",Njoy,All-in-one Kit Device + Menthol 5% 1-pod,E-liquid Pod,Menthol,06/16/2026
810687014852,"NJOY, LLC",Njoy,Njoy Ace Pods Menthol 2.4% 2ct,E-liquid Pod,Menthol,06/16/2026
810687014937,"NJOY, LLC",Njoy,Njoy Ace Pod Menthol 5% 2ct,E-liquid Pod,Menthol,06/16/2026
819979012248,"NJOY, LLC",Njoy,Njoy Ace Pod Menthol 5% 1ct,E-liquid Pod,Menthol,06/16/2026
810687020860,"NJOY, LLC",Njoy,Njoy Daily Rich Tobacco 4.5%,Disposable,Rich Tobacco,06/16/2026
815368021426,"NJOY, LLC",Njoy,Njoy Daily Extra Rich Tobacco 6%,Disposable,Rich Tobacco,06/16/2026
810687020884,"NJOY, LLC",Njoy,Njoy Daily Menthol 4.5%,Disposable,Menthol,06/16/2026
815368021488,"NJOY, LLC",Njoy,Njoy Daily Extra Menthol 6%,Disposable,Menthol,06/16/2026
860014355684,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 120ml 3mg,E-liquid,Raspberry & Dragon Fruit,
860014355691,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 120ml 6mg,E-liquid,Raspberry & Dragon Fruit,05/19/2026
850083013042,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Galil 120ml 3mg,E-liquid,Creme Brulee & Hazelnut,05/26/2026
850083013059,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Galil 120ml 6mg,E-liquid,Creme Brulee & Hazelnut,05/26/2026
850083013066,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Galil 120ml 12mg,E-liquid,Creme Brulee & Hazelnut,05/26/2026
840048220370,"Juul Labs, Inc.",Juul,Juul Us Sapphire Device Kit,Device,N/A,05/13/2025
850083013219,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 12mg,E-liquid,Bannana Cinnamon & Cookie,05/20/2026
850011519455,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 120ml 12mg,E-liquid,Sweet Cream & Melon,05/21/2026
850083013233,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 3mg,E-liquid,Sweet Cream & Melon,05/21/2026
850083013240,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 6mg,E-liquid,Sweet Cream & Melon,05/21/2026
850083013257,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 12mg,E-liquid,Sweet Cream & Melon,05/21/2026
850083013271,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 3mg,E-liquid,Milk & Strawberry,05/21/2026
850083013288,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 6mg,E-liquid,Milk & Strawberry,05/21/2026
850083013295,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 12mg,E-liquid,Milk & Strawberry,05/21/2026
850011519516,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 120ml 12mg,E-liquid,Sweet Cream & Savorly,05/21/2026
601956370775,Maduro Distributors Inc dba The Loon,Loon,Loon Air Maxx,Disposable,Frozen Mango,05/15/2025
810029041034,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade 100ml 3mg,E-liquid,Blackberry & Lemonade,05/29/2025
810029041041,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade 100ml 6mg,E-liquid,Blackberry & Lemonade,05/29/2025
810029040914,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade 60ml 3mg,E-liquid,Blackberry & Lemonade,05/29/2025
810029040921,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade 60ml 6mg,E-liquid,Blackberry & Lemonade,05/29/2025
810029041140,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade Salt 30ml 24mg,E-liquid,Blackberry & Lemonade,05/29/2025
810029041157,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blackberry Lemonade Salt 30ml 48mg,E-liquid,Blackberry & Lemonade,05/29/2025
1000706060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 60ml 6mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
1000712060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 60ml 12mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
1000718060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 60ml 18mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
850011519165,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 120ml 3mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
850011519172,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 120ml 6mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
1001003060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 60ml 3mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
1001006060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 60ml 6mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
1001012060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 60ml 12mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
1001018060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 60ml 18mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
850011519189,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 120ml 12mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
1000803060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 60ml 3mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
1000806060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 60ml 6mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
1000812060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 60ml 12mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
1000818060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Shurb 60ml 18mg,E-liquid,Mixed Citrus & Raspberry,05/29/2025
850011519028,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 120ml 3mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
850011519134,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 120ml 6mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
850011519141,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Strawberry Astronaut 120ml 12mg,E-liquid,Strawberry & Mixed Berry,05/29/2025
810029040020,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 60ml 6mg,E-liquid,Milk & Strawberry,05/29/2025
810029040037,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 60ml 12mg,E-liquid,Milk & Strawberry,05/29/2025
810029044523,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy Salt 30ml 12mg,E-liquid,Milk & Strawberry,05/29/2025
810029044202,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy Salt 30ml 24mg,E-liquid,Milk & Strawberry,05/29/2025
810029044219,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy Salt 30ml 48mg,E-liquid,Milk & Strawberry,05/29/2025
810029040211,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express 100ml 3mg,E-liquid,Pineapple,05/29/2025
810029040228,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express 100ml 6mg,E-liquid,Pineapple,05/29/2025
810029040051,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express 60ml 3mg,E-liquid,Pineapple,05/29/2025
810029040068,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express 60ml 6mg,E-liquid,Pineapple,05/29/2025
810029040341,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express Salt 30ml 24mg,E-liquid,Pineapple,05/29/2025
810029040358,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pineapple Express Salt 30ml 48mg,E-liquid,Pineapple,05/29/2025
810029041119,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade 100ml 3mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029041126,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade 100ml 6mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029040990,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade 60ml 3mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029041003,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade 60ml 6mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029041188,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade Salt 30ml 24mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029041195,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Pink Lemonade Salt 30ml 48mg,E-liquid,Strawberry & Lemonade,05/29/2025
810029040297,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 100ml 3mg,E-liquid,Tobacco Flavor,05/29/2025
810029040303,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 100ml 6mg,E-liquid,Tobacco Flavor,05/29/2025
810029040310,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 100ml 12mg,E-liquid,Tobacco Flavor,05/29/2025
810029040136,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 60ml 3mg,E-liquid,Tobacco Flavor,05/29/2025
810029040143,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 60ml 6mg,E-liquid,Tobacco Flavor,05/29/2025
810029040150,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii 60ml 12mg,E-liquid,Tobacco Flavor,05/29/2025
810029044356,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii Salt 30ml 12mg,E-liquid,Tobacco Flavor,05/29/2025
810029040389,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii Salt 30ml 24mg,E-liquid,Tobacco Flavor,05/29/2025
810029040396,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Royalty Ii Salt 30ml 48mg,E-liquid,Tobacco Flavor,05/29/2025
810029040259,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road 100ml 3mg,E-liquid,Fruit Mix,05/29/2025
810029040266,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road 100ml 6mg,E-liquid,Fruit Mix,05/29/2025
810029040099,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road 60ml 3mg,E-liquid,Fruit Mix,05/29/2025
810029040105,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road 60ml 6mg,E-liquid,Fruit Mix,05/29/2025
810029040365,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road Salt 30ml 24mg,E-liquid,Fruit Mix,05/29/2025
810029040372,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Rainbow Road Salt 30ml 48mg,E-liquid,Fruit Mix,05/29/2025
810029043816,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait 100ml 3mg,E-liquid,Strawberry & Yogurt,05/29/2025
810029043823,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait 100ml 6mg,E-liquid,Strawberry & Yogurt,05/29/2025
810029041430,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait 60ml 3mg,E-liquid,Strawberry & Yogurt,05/29/2025
900218060,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 60ml 18mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
850011519288,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 120ml 3mg,E-liquid,Sweet Cream & Sugar,05/29/2025
850011519295,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 120ml 6mg,E-liquid,Sweet Cream & Sugar,05/29/2025
850011519301,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 120ml 12mg,E-liquid,Sweet Cream & Sugar,05/29/2025
1000300060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 60ml 0mg,E-liquid,Sweet Cream & Sugar,05/29/2025
1000303060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 60ml 3mg,E-liquid,Sweet Cream & Sugar,05/29/2025
1000306060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 60ml 6mg,E-liquid,Sweet Cream & Sugar,05/29/2025
1000312060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 60ml 12mg,E-liquid,Sweet Cream & Sugar,05/29/2025
1000318060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Creme Brulee 60ml 18mg,E-liquid,Sweet Cream & Sugar,05/29/2025
850011519240,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 120ml 3mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
850011519257,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 120ml 6mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
850011519264,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 120ml 12mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
1000603060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 60ml 3mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
1000606060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 60ml 6mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
1000612060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 60ml 12mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
1000618060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Peachy Strawberry 60ml 18mg,E-liquid,Peach Strawberry Mix Fruit,05/29/2025
850011519202,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 120ml 3mg,E-liquid,Cream Raspberry Mixed Berry,05/29/2025
100103120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Bunny Season 120ml 3mg,E-liquid,Lime & Cookie,05/29/2025
100106120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Bunny Season 120ml 6mg,E-liquid,Lime & Cookie,05/29/2025
100103060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Bunny Season 60ml 3mg,E-liquid,Lime & Cookie,05/29/2025
100106060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Bunny Season 60ml 6mg,E-liquid,Lime & Cookie,05/29/2025
100215120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 120ml 1.5mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
850011519837,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 120ml 3mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
850011519844,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 120ml 6mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100212120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 120ml 12mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100215060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 1.5mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100203060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 3mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100206060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 6mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100212060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 12mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100218060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Derailed 60ml 18mg,E-liquid,Bannana Cinnamon & Cookie,05/29/2025
100315120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 120ml 1.5mg,E-liquid,Sweet Cream & Melon,05/29/2025
860008032584,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 120ml 3mg,E-liquid,Sweet Cream & Melon,05/29/2025
860008032539,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk And Cookies 120ml 6mg,E-liquid,Sweet Cream Milk & Cookie,05/29/2025
100503060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk And Cookies 60ml 3mg,E-liquid,Sweet Cream Milk & Cookie,05/29/2025
100506060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk And Cookies 60ml 6mg,E-liquid,Sweet Cream Milk & Cookie,05/29/2025
100415120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 120ml 1.5mg,E-liquid,Milk & Strawberry,05/29/2025
860008032508,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 120ml 3mg,E-liquid,Milk & Strawberry,05/29/2025
860008032515,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 120ml 6mg,E-liquid,Milk & Strawberry,05/29/2025
100412120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 120ml 12mg,E-liquid,Milk & Strawberry,05/29/2025
860008032591,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 120ml 6mg,E-liquid,Sweet Cream & Melon,05/29/2025
100312120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 120ml 12mg,E-liquid,Sweet Cream & Melon,05/29/2025
100315060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 1.5mg,E-liquid,Sweet Cream & Melon,05/29/2025
100303060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 3mg,E-liquid,Sweet Cream & Melon,05/29/2025
100306060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 6mg,E-liquid,Sweet Cream & Melon,05/29/2025
100312060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 12mg,E-liquid,Sweet Cream & Melon,05/29/2025
100318060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Madrina 60ml 18mg,E-liquid,Sweet Cream & Melon,05/29/2025
860008032522,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk And Cookies 120ml 3mg,E-liquid,Sweet Cream Milk & Cookie,05/29/2025
100415060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 1.5mg,E-liquid,Milk & Strawberry,05/29/2025
100403060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 3mg,E-liquid,Milk & Strawberry,05/29/2025
100406060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 6mg,E-liquid,Milk & Strawberry,05/29/2025
100412060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 12mg,E-liquid,Milk & Strawberry,05/29/2025
100418060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Mothers Milk 60ml 18mg,E-liquid,Milk & Strawberry,05/29/2025
100915120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 120ml 1.5mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100603120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny Queen Cake 120ml 3mg,E-liquid,Sweet Cream & Pineapple,05/29/2025
